degree_id,course_id,course,done
937,11966,Introduction to the Creative Arts,yes
937,7994,,yes
937,2794,,yes
937,3647,Object-oriented Design and Programming,yes
937,5279,Introduction to the Bible,yes
937,2602,Christianity Western Culture,yes
937,2603,Calculus,yes
937,2604,,yes
937,2605,Multivariable Calculus,yes
937,2606,Discrete Mathematics,yes
937,8417,Data Structures,yes
937,8418,,yes
937,8419,Linear Algebra,yes
937,8420,Differential Equations,yes
937,8421,Algorithms and Advanced Data Structures,yes
937,8422,Christian Theology,yes
937,8423,,yes
937,8424,Database Systems,yes
937,8425,Probability and Statistics,yes
937,8426,Real Analysis,yes
937,8427,Abstract Algebra,yes
937,8428,Numerical Methods,yes
937,8429,,yes
937,11186,Operations Research,yes
937,12396,,yes
937,4598,Senior Seminar,yes
937,4599,Business Analytics,yes
937,12410,Data Mining and Machine Learning,yes
937,4600,Applied Statistics,yes
937,12416,,yes
937,12421,,yes
937,12424,Introduction to Programming,yes
937,12437,Calculus 1,yes
937,12464,Introduction to Wellbeing,yes
937,13803,Greco-Roman through Middle Ages,yes
937,7992,,yes
937,9552,Renaissance and Reformation,yes
937,6894,Object-oriented Design and Programming,yes
937,9540,Introduction to the Bible,yes
937,9541,European Enlightenment and American Culture to,yes
937,9542,Calculus,yes
937,9545,,yes
937,9551,Multivariable Calculus,yes
937,11319,Discrete Mathematics,yes
937,9548,Data Structures,yes
937,9550,Modern and Contemporary Western Culture,yes
937,12962,,yes
937,9553,Linear Algebra,yes
937,9554,Differential Equations,yes
937,8063,Algorithms and Advanced Data Structures,yes
937,9558,,yes
937,9559,Database Systems,yes
937,556,Probability and Statistics,yes
937,9588,Real Analysis,yes
937,9589,Abstract Algebra,yes
937,9592,Numerical Methods,yes
937,9612,,yes
937,675,Operations Research,yes
937,9606,,yes
937,9607,Senior Seminar,yes
937,9615,Business Analytics and Analytics Seminar,yes
926,736,,yes
926,9601,,yes
926,9603,,yes
926,9610,,yes
926,9613,,yes
926,785,,yes
932,9600,,yes
932,9602,Probabilistic and Statistical Reasoning,yes
932,9605,Database Management Concepts,yes
932,9608,Data Mining Applications,yes
932,9611,Regression Analysis,yes
932,9614,Data Mining Project,yes
932,856,The Generalized Linear Model,yes
932,9593,Experimental Design,yes
932,9595,Time Series Analysis,yes
932,1418,SAS Programming,yes
932,7126,Predictive Analytics,yes
932,7127,,yes
938,7128,Introduction to Graduate Studies,yes
938,7129,Introduction to Data Science,yes
938,7130,Machine Learning,yes
938,7131,Probability and Statistics II,yes
938,7132,Computational Statistics,yes
938,7133,,yes
938,7134,,yes
938,7135,Doctoral Comprehensive Examination,yes
938,7136,Dissertation,yes
938,3555,,yes
940,1145,Business Analytics Foundations,yes
940,2743,Operations Management: Business Process Fundamentals,yes
940,6767,Financial Concepts,yes
940,7918,Quantitative and Qualitative Decision-Making,yes
940,8666,Enterprise Risk Analytics,yes
940,8671,Marketing Analytics,yes
940,8969,Web Analytics for Business,yes
940,3654,Data Mining for Business Analytics,yes
943,9049,Introduction to Databases,yes
943,1813,Survey Object-Oriented Programming,yes
943,6839,"Data Wrangling, Exploration, and Visualization",yes
943,3649,Applied Linear Regression,yes
943,9030,Machine Learning and Data Mining,yes
943,7087,Explore and implement machine learning algorithms with Python and R,yes
944,7085,Introduction to Databases,yes
944,8053,Survey Object-Oriented Programming,yes
944,7090,"Data Wrangling, Exploration, and Visualization",yes
944,3650,Applied Linear Regression,yes
944,2240,Machine Learning and Data Mining,yes
944,7086,Explore and implement machine learning algorithms with Python and R,yes
946,9031,Data Engineering,yes
946,11874,,yes
946,9042,Data and Society,yes
946,9043,,yes
946,3651,Data Practicum,yes
948,8053,Applied Generalized Linear Models,yes
948,9039,Applied Longitudinal Models,yes
948,9041,Applied Multilevel Models,yes
948,3652,Practical Data Analysis,yes
948,13264,Statistical Programming with R,yes
948,13430,Causal Inference & Missing Data,yes
948,3653,Statistical Learning/Big Data,yes
948,9048,Scope of Public Health,yes
948,9066,Clinical Trials Methodology,yes
948,9047,Bayesian Statistical Methods,yes
948,9050,Statistical Inference II,yes
948,6939,Linear Models,yes
948,9059,Analysis of Lifetime Data,yes
948,8053,Generalized Linear Models,yes
948,9073,Statistical Methods for Bioinformatics,yes
948,2663,Graduate Independent Study & Thesis Research,yes
948,3654,Introduction to Methods in Epidemiologic Research,yes
948,9049,Foundation in Epidemiologic Research Methods,yes
948,1814,Intermediate Epidemiologic Methods,yes
948,6839,Methods in Informatics and Data Science for Health,yes
948,3649,Machine Learning,yes
948,9030,Deep Learning,yes
948,7087,Design and Analysis of Algorithms,yes
948,7088,Computational and Molecular Biology,yes
948,8053,Algorithmic Foundations in Computational Biology,yes
949,7089,Management Concepts and Skills,yes
949,3650,Managing Corporate Enterprise,yes
949,2240,Leading Effective Organizations,yes
949,7091,Reporting and Controlling Resources,yes
949,9031,Managing Information Resources,yes
949,11874,Managing Financial Resources,yes
949,9042,Marketing for Competitive Advantage,yes
949,9043,Value Formation Through Operations,yes
949,3651,Global Immersion Experience,yes
949,7092,,yes
949,8053,Business Consulting,yes
949,9039,Mastering Strategic Analysis,yes
949,9041,,yes
949,3652,Analytics Methods and Applications,yes
949,13430,Data Mining and Predictive Analytics,yes
949,3653,Data Management and Large Scale Data Analysis,yes
949,9048,,yes
949,9066,Global Financial Management,yes
949,9047,Global Financial Institutions and Markets,yes
949,9050,Financing the Global Supply Chain,yes
949,6939,,yes
949,9059,Corporate Social Responsibility in Global Supply Chain Management,yes
949,8053,Financing Global Supply Chain,yes
949,9073,Advanced Supply Chain Integration,yes
949,2664,Logistics of International Trade,yes
949,3473,,yes
949,4074,International Business Management,yes
949,4079,Global Human Resource Management,yes
949,9372,International Marketing,yes
950,9382,Analytics Methods and Applications,yes
950,724,Data Mining and Predictive Analytics,yes
950,10574,Data Management and Large Scale Data Analysis,yes
950,3474,Analytics Capstone,yes
951,3475,Enterprise Data Communications,yes
951,13782,GIS and Visualization,yes
951,9768,Data Mining,yes
955,9769,Data Preparation and Cleaning,yes
955,9771,Data Visualization,yes
955,9775,Statistics,yes
955,9770,Big Data Tools,yes
955,9772,Big Data Analytics,yes
955,9773,Calculus II,yes
955,9774,Linear Algebra,yes
955,3235,Python Programming Language,yes
955,3926,Database Application Development,yes
955,3945,Math Skills Matter,yes
956,9266,Data Preparation and Cleaning,yes
956,3997,Data Visualization,yes
956,6654,Big Data Tools,yes
956,3235,Big Data Analytics,yes
956,3926,Data Analytics Capstone Project,yes
958,3945,Introduction to Data Science,yes
958,9266,Applied Statistics,yes
958,3997,Applied Machine Learning and Data Mining,yes
958,6654,Data Engineering: Infrastructure and Applications,yes
958,5026,Big Data and Scalable Computation,yes
958,12106,Visual Analytics,yes
961,5031,Databases,yes
961,13102,Software Development,yes
961,5030,Communications and Networking,yes
961,11020,Design Methods and Tools,yes
961,11022,Leading Digital Business Transformation,yes
961,11023,Design Thinking and Creative Problem Solving,yes
961,11025,Data Analytics and Information Visualization,yes
961,11026,Knowledge Discovery and Data Mining,yes
961,11032,Data Warehouse Design and Implementation for Business,yes
963,11034,,yes
963,11015,Analytics & Statistical Modeling for Managerial Decision Making,yes
963,11016,,yes
963,11024,Analytics & Application Development,yes
963,11028,Operations Management,yes
963,11029,,yes
963,11030,Managerial Accounting,yes
963,11031,Information Systems,yes
963,11033,Ethics & Leadership  Leadership and soft skills training,yes
963,11035,,yes
963,11017,Financial Management,yes
963,11018,Data Management & Warehousing,yes
963,11019,,yes
963,11027,,yes
963,4559,Business Forecasting,yes
963,4560,Techniques & Applications,yes
963,4561,Special Topics,yes
963,4562,,yes
963,4563,,yes
963,8912,Strategic Management,yes
963,8940,Internship,yes
953,8686,,yes
953,11622,Data Visualization and Communication in Business,yes
953,8946,Data Management for Business Analytics,yes
953,8943,Data Analytics and Mining for Business,yes
953,8988,Essential Statistics for Econometrics,yes
953,13915,Advanced Econometrics I,yes
953,7110,Computing and Machine Learning for Economics,yes
953,10875,Individual Research,yes
953,2784,Strategic Marketing Analytics,yes
953,9027,Bayesian Econometrics,yes
953,9638,Selected Advanced Topics,yes
953,1571,Marketing Research,yes
953,5269,Career Readiness in Data Analytics,yes
953,5236,Advanced Econometrics II,yes
953,9642,Evidence-Based Decision Analysis,yes
965,7107,Distributed Computer Systems Architecture,yes
965,7106,Implementation of Database Management Systems,yes
965,6799,Computational Data Science and Analytics,yes
965,9643,Mathematical Data Science and Analytics,yes
965,3648,Scientific Computing in Data Science,yes
965,6798,Statistical Learning I,yes
965,1377,"Data Cleaning, Organization, and Visualization ",yes
965,8774,"Machine Learning, Data Mining, and Analytics ",yes
965,9644,Linear Models,yes
965,8059,Conservation Genetics,yes
965,7109,Comparative Genomics,yes
965,8064,Foundations of Software Engineering,yes
965,1571,Programming Languages,yes
965,5269,Data Communications and Networking,yes
965,5236,Special Topics in Computing,yes
965,1555,Special Topics in Data Science and Analytics,yes
965,6507,Geographic Information Systems,yes
965,7103,Advanced GIS: Environmental and Hazards Models,yes
965,5254,Statistical Learning II,yes
965,3296,Numerical Analysis I,yes
965,5391,Linear Programming and Optimization,yes
965,5244,Operations Research,yes
965,5161,Bayesian Statistical Methods,yes
965,6571,Financial Management,yes
965,1331,Financial Modeling,yes
965,3525,Consumer Marketing Strategy,yes
965,7733,Marketing Research and Analysis for Decision Making,yes
965,12955,Marketing Management,yes
967,1983,,yes
967,11927,Data Wrangling,yes
967,8995,Optimization Methods in Data Science,yes
967,2983,Inferential Reasoning in Data Analysis,yes
967,1332,Data Graphics and Visualization,yes
967,6604,Linear Algebra for Data Science,yes
967,5300,Statistical Machine Learning,yes
967,5387,Introduction to Geometric Data Analysis,yes
967,12867,Topological Data Analysis,yes
967,2273,Capstone Group Project in Data Science,yes
967,2247,Linux as a Computational Platform,yes
967,2918,Genomics Data Analysis in Python,yes
967,8719,RNA-Sequencing Data Analysis,yes
969,11511,,yes
969,5463,Calculus I,yes
969,9477,Calculus II,yes
969,9075,Calculus III,yes
969,9076,Linear Algebra,yes
969,9077,,yes
969,9078,,yes
969,9079,,yes
971,5996,,yes
971,5997,Survey of Business Intelligence and Analytics,yes
971,5998,Data Visual Analysis and Visualization,yes
971,5999,Database Management Systems,yes
971,6000,Introduction to Business and Data Analytics,yes
971,6001,Predictive Analysis,yes
971,8494,Applications of Optimization Modeling,yes
971,8495,Applications of Artificial Intelligence,yes
971,8496,Database Warehousing and Advanced Database Systems,yes
972,8497,Communications and Ethics for Business Analytics,yes
972,8523,Applied Statistics for Business Analytics,yes
972,8498,Principles of Database Management Systems,yes
972,8500,Programming for Business Analytics,yes
972,8499,Data Mining for Business Analytics,yes
972,8501,,yes
972,6671,Management Science,yes
972,9616,,yes
972,12104,,yes
972,9636,,yes
972,9617,,yes
972,13100,,yes
972,9627,Marketing Analytics,yes
972,9630,Web Analytics and Intelligence,yes
972,9634,Business Analytics Project Management,yes
972,6672,Financial Statement Analysis and Reporting,yes
972,9618,Data Analytics in Accounting,yes
972,9632,Object-Oriented Programming I,yes
972,13950,Data Warehousing and Analytics,yes
972,12105,Data Visualization,yes
972,9623,Econometrics – Theory and Applications I,yes
972,13239,Corporate Finance,yes
972,9637,Marketing Analytics,yes
972,13101,Web Analytics and Intelligence,yes
972,5572,Data-Driven Marketing Strategy,yes
972,9633,Marketing Analytics with Big Data,yes
972,9635,Digital Marketing,yes
972,4889,Search Engine Marketing,yes
972,4892,Social Media Marketing,yes
972,5048,Digital Marketing Strategy,yes
972,5049,Simulation Modeling and Analysis,yes
972,5050,Big Data Technologies,yes
972,9348,Applied Natural Language Processing,yes
972,5051,Time Series: Forecasting and Statistical Modeling,yes
972,5066,Financial Statistics,yes
972,9363,Advanced Data Analysis,yes
972,2334,Statistical Learning for Data Mining,yes
972,2337,Machine Learning for Data Mining,yes
972,4888,Federal Income Taxation: Theory and Practice,yes
973,4890,Introduction to Data Science,yes
973,4891,Applied Statistics,yes
973,4894,Applied Machine Learning and Data Mining,yes
973,5078,Data Engineering: Infrastructure and Applications,yes
973,6606,Big Data and Scalable Computation,yes
973,6607,Visual Analytics,yes
973,9349,Capstone Project,yes
973,9353,Capstone Thesis,yes
973,9365,Biomedical Signal Processing and Signal Modeling,yes
973,9366,Biomedical Imaging,yes
973,9367,Organ Transport and Pharmacokinetics,yes
973,9670,Interfacial Phenomena,yes
973,9671,Advanced Materials Engineering,yes
973,9672,Nanotechnology,yes
973,9673,Engineering Hydrology,yes
973,9674,Advanced Algorithms,yes
973,5878,Computer Graphics,yes
973,5881,Database Systems I,yes
973,5885,Database Systems II,yes
973,5887,Machine Learning and Data Mining,yes
973,5888,Multimedia,yes
973,5895,Data Reduction in Physical Sciences,yes
973,5906,Computer Vision,yes
973,5907,Web-based Geographical Information System,yes
973,5908,Massively Data Parallel Programming on GPUs,yes
973,5909,Image Processing,yes
973,5913,Introduction to Robotics,yes
973,5916,Advanced Mobile Robotics,yes
973,5917,Computer-Aided Digital VLSI Design,yes
973,11218,Biologically Inspired Computation for Engineering Problems,yes
976,563,Essentials of Bus Analytics,yes
976,679,Data Mining,yes
976,741,Seminar,yes
976,791,Research Development I,yes
976,681,Information Mgt in Health Care,yes
976,743,Research Development II,yes
976,789,Research Development III,yes
