degree_id,quote_id,course
597,1842,• ORIE 5580 – Simulation Modeling and Analysis (F 4 cr)
597,1842,
597,1842,• ORIE 5581 – Monte Carlo Simulation (F 2 cr)
597,1842,
597,1842,• ORIE 5582 – Monte Carlo Methods in FE (S 2 cr)
597,1842,
597,1842,• ORIE 5600 – Financial Engineering with Stochastic Calculus I (F 4 cr)
597,1842,
597,1842,• ORIE 65XX courses (ONLY with Instructor and Advisor Approval)
597,1842,
597,1842,• ECE 4110 – Random Signals in Comm. and Signal Processing (F 4 cr)
597,1842,
597,1842,"• ECE 4271 – Evolutionary Processes, Algorithms, Games (S 3 cr)"
597,1842,
597,1842,Data Science and Statistical Modeling Courses:
597,1842,
597,1842,• ORIE 4630 – OR Tools for Financial Engineering (F 3 cr)**
597,1842,
597,1842,• ORIE 4740 – Statistical Data Mining I (S 4 cr)
597,1842,
597,1842,• ORIE 4741 – Learning with Big Messy Data (F 4 cr)
597,1842,
597,1842,"• ORIE 4742 – Information Theory, Probabilistic Modeling, & Deep"
597,1842,
597,1842,Learning with Scientific & Financial Applications (S 3 cr)
597,1842,
597,1842,• ORIE 5550 – Applied Time Series Analysis (S 4 cr)
597,1842,
597,1842,• ORIE 5640 – Statistics for Financial Engineering (S 4 cr)
597,1842,
597,1842,• ORIE 67XX courses (ONLY with Instructor and Advisor Approval)
597,1842,
597,1842,• CS 5780 – Machine Learning for Intelligent Systems (F 4 cr)
597,1842,
597,1842,• CS 5786 – Machine Learning for Data Science (S 4 cr)
597,1842,
597,1842,• ECE 5412 – Bayesian Estimation and Stochastic Optimization (S 3 cr)
597,1842,
597,1842,"• STSCI 4090 – Theory of Statistics (F,S 4 cr)*^"
597,1842,
597,1842,• STSCI 4740 – Data Mining and Machine Learning (F 4 cr)
597,1842,
597,1842,• STSCI 4780 – Bayesian Data Analysis: Principles and Practice (S 4 cr)
597,1842,
597,1842,• STSCI 5030 – Linear Models with Matrices (F 4 cr)
597,1842,
597,1842,• SYSEN 6880 – Industrial Big Data Analytics& Machine Learning (S 4 cr)
597,1842,
597,1842,Additional DA Electives:
597,1842,
597,1842,"• CS 4700 – Foundations of Artificial Intelligence (F,S 3 cr)"
597,1842,
597,1842,• CS 4775 – Computational Genetics and Genomics (F 4 cr)
597,1842,
597,1842,• CS 4787 – Principles of Large-Scale Machine Learning Systems (S 4 cr)
597,1842,
597,1842,• CS 5320 – Introduction to Database Systems (F 3 cr)
597,1842,
597,1842,• CS 5740 – Natural Language Processing (F 4 cr)
597,1842,
597,1842,• HADM 6030 – Quality Systems and Processes (S 3 cr)
597,1842,
597,1842,• HADM 6050 – Revenue Management (F 3 cr)
597,1842,
597,1842,• INFO 5100 – Visual Data Analytics for the Web (S 3 cr)
597,1842,
597,1842,• NBA 6200 – Marketing Research (S 3 cr)
597,1842,
597,1842,• NBA 6390 – Data-driven Marketing (F 1.5 cr)
597,1842,
597,1842,• NBA 6920 – Machine Learning Applications in Business* (S 1.5 cr)
597,1842,
597,1842,• NBA 6930 – Strategy and Tactics of Pricing (F 1.5 cr)
597,1842,
597,1842,• ORIE 4820 – Spreadsheet-Based Modeling and Data Analysis (S 3 cr)
597,1842,
597,1842,• ORIE 5270 – Big Data Technologies (S 2 cr)
597,1842,
597,1842,• STSCI 4060 – Python Programming and its Applications in Statistics (S 3 cr)
597,1842,
597,1842,• STSCI 4100 – Multivariate Analysis (S 4 cr)
597,1842,
597,1842,• STSCI 4110 – Categorical Data (S 4 cr)
597,1842,
597,1842,• STSCI 4140 – Applied Design (S 4 cr)
597,1842,
597,1842,• STSCI 4270 – Intro to Survival Analysis (F 4 cr)
597,1842,
597,1842,• STSCI 4520 – Statistical Computing (S 4 cr)
597,1842,
597,1842,• STSCI 5065 – Big Data Management and Analysis (S 3 cr)
598,599,BDA 761 Big Data Management in a Supercomputing Environment
598,599,
598,599,3
598,599,
598,599,BDA 762 Analysis Techniques for Large-Scale Data-Spatial Statistical Techniques
598,599,
598,599,3
598,599,
598,599,BDA 763 Forecasting for Managers and Researchers
598,599,
598,599,3
598,599,
598,599,BDA 764 Research Project in Large-Scale Data
598,599,
598,599,3
598,599,
598,599,AND
598,599,
598,599,BDA 765 Seminar in Big Data - Current Topics
598,599,
598,599,3
598,599,
598,599,OR
598,599,
598,599,CSC 735 Machine Learning and Data Mining
598,599,
598,599,3
599,1017,DATA 602 - Advanced Programming Techniques (3 Credits)
599,1017,
599,1017,DATA 605 - Fundamentals of Computational Mathematics (3 Credits)
599,1017,
599,1017,DATA 606 - Statistics and Probability for Data Analytics (3 Credits)
599,1017,
599,1017,DATA 607 - Data Acquisition and Management (3 Credits)
599,1017,
599,1017,DATA 608 - Knowledge and Visual Analytics (3 Credits)
599,1017,
599,1017,DATA 621 - Business Analytics and Data Mining (3 Credits)
599,1017,
599,1017,DATA 698 - Analytics Master’s Research Project (3 Credits)
602,1018,Data Analysis & Visualization
602,1018,
602,1018,QBS 180: Data Visualization and Exploratory Statistics
602,1018,
602,1018,QBS 181: Data Wrangling
602,1018,
602,1018,QBS 108: Applied Machine Learning
602,1018,
602,1018,QBS 177/MATH 177: Methods of Statistical Learning for Big Data
602,1018,
602,1018,QBS 149: Mathematics and Probability for Statistics and Data Mining
602,631,Biostatistics
602,631,
602,631,QBS 120/PH 271: Foundations of Biostatistics I
602,631,
602,631,QBS 121/PH 271: Foundations of Biostatistics II: Regression
602,631,
602,631,Epidemiology
602,631,
602,631,QBS 130/BIOL 072: Epidemiology I
602,631,
602,631,Capstone
602,631,
602,631,QBS 185: Health Data Science Capstone
603,1110,DATA610 Essentials of Business Analytics 3 cr.
603,1110,
603,1110,DATA625 Data Mining 3 cr.
603,1110,
603,1110,DATA667 Data Visualization and Communication 3 cr.
603,1110,
603,1110,DATA710 Introduction to R Programming 3 cr.
604,1109,DATA610 Essentials of Business Analytics
604,1109,
604,1109,DATA625 Data Mining
604,1109,
604,1109,DATA667 Data Visualization and Communication
604,1109,
604,1109,DATA710 Introduction to R Programming
604,1109,
604,1109,DATA728 Advanced Data Mining
604,1109,
604,1109,DATA742 Principles of Data Warehousing
604,1109,
604,1109,DATA758 Essentials of Cloud Computing or DATA790 Data Analytics Internship
604,1109,
604,1109,DATA772 Statistical Analysis for Data Analytics
604,1109,
604,1109,DATA785 Predictive Modeling
604,1109,
604,1109,DATA792 Data Analytics Capstone
609,791,COMP 3421: Introduction to Database Management Systems
609,791,
609,791,COMP 4333: Parallel and Distributed Computing
609,791,
609,791,COMP 4431: Data Mining
609,791,
609,791,COMP 4432: Machine Learning
609,791,
609,791,COMP 4441: Introduction to Probability and Statistics for Data Science
609,791,
609,791,COMP 4442: Advanced Probability and Statistics for Data Science
609,791,
609,791,COMP 4447: Data Science Project 1
609,791,
609,791,COMP 4448: Data Science Project 2
609,791,
609,791,COMP 4449: Capstone Project in Data Science
609,791,
609,791,COMP 4581: Algorithms for Data Science
609,791,
609,791,Data Science Elective 1
609,791,
609,791,Data Science Elective 2
610,1587,Introductory Courses
610,1587,
610,1587,IT 403 STATISTICS AND DATA ANALYSIS
610,1587,
610,1587,CSC 412 TOOLS AND TECHNIQUES FOR COMPUTATIONAL ANALYSIS
610,1587,
610,1587,CSC 401 INTRODUCTION TO PROGRAMMING
610,1587,
610,1587,Foundation Courses
610,1587,
610,1587,DSC 450 DATABASE PROCESSING FOR LARGE-SCALE ANALYTICS (FORMERLY CSC 455)
610,1587,
610,1587,DSC 423 DATA ANALYSIS AND REGRESSION (FORMERLY CSC 423)
610,1587,
610,1587,DSC 424 ADVANCED DATA ANALYSIS (FORMERLY CSC 424)
610,1587,
610,1587,DSC 430 PYTHON PROGRAMMING
610,1587,
610,1587,DSC 441 FUNDAMENTALS OF DATA SCIENCE (FORMERLY IS 467)
610,1587,
610,1587,Choose one (1) course in applied analytics from among the following:
610,1587,
610,1587,DSC 465 DATA VISUALIZATION (FORMERLY CSC 465)
610,1587,
610,1587,DSC 480 SOCIAL NETWORK ANALYSIS (FORMERLY CSC 495)
610,1587,
610,1587,DSC 484 WEB DATA MINING (FORMERLY ECT 584)
610,1587,
610,1587,Advanced Courses
610,1587,
610,1587,DSC 478 PROGRAMMING MACHINE LEARNING APPLICATIONS (FORMERLY CSC 478)
610,1587,
610,1587,CSC 555 MINING BIG DATA
610,1587,
610,1587,DSC 540 ADVANCED MACHINE LEARNING (FORMERLY CSC 529)
610,1587,
610,1587,Choose one (1) course among the following:
610,1587,
610,1587,CSC 521 MONTE CARLO ALGORITHMS
610,1587,
610,1587,CSC 575 INTELLIGENT INFORMATION RETRIEVAL
610,1587,
610,1587,CSC 578 NEURAL NETWORKS AND DEEP LEARNING
611,2029,Required Core Courses
611,2029,
611,2029,DSCI 511 Data Acquisition and Pre-Processing 3.0
611,2029,
611,2029,DSCI 521 Data Analysis and Interpretation 3.0
611,2029,
611,2029,DSCI 591 Data Science Capstone I 3.0
611,2029,
611,2029,DSCI 592 Data Science Capstone II 3.0
613,3356,Year 1 Summer
613,3356,
613,3356,Summer Online Review
613,3356,
613,3356,Bootcamp
613,3356,
613,3356,Year 1 Fall Semester
613,3356,
613,3356,Data to Decision (3 Credits)
613,3356,
613,3356,Modeling and Representation of Data (3 Credits)
613,3356,
613,3356,Introduction to Text Analysis (3 Credits)
613,3356,
613,3356,Elective
613,3356,
613,3356,Data Science Dialogues
613,3356,
613,3356,Year 1 Spring Semester
613,3356,
613,3356,Principles of Machine Learning ( 3 Credits)
613,3356,
613,3356,Data Mangement Systems ( 3 Credits)
613,3356,
613,3356,"Data Logic, Visualization, and Storytelling (1.5 Credits)"
613,3356,
613,3356,Data Science Ethics (1.5 Credits)
613,3356,
613,3356,Elective
613,3356,
613,3356,Data Science Dialogues
613,3356,
613,3356,Year 2 Summer
613,3356,
613,3356,Summer session for internships
613,3356,
613,3356,Year 2 Fall Semester
613,3356,
613,3356,Capstone
613,3356,
613,3356,Elective
613,3356,
613,3356,Elective
613,3356,
613,3356,Elective
613,3356,
613,3356,Data Science Dialogues
613,3356,
613,3356,Year 2 Spring Semester
613,3356,
613,3356,Capstone
613,3356,
613,3356,Elective
613,3356,
613,3356,Elective
613,3356,
613,3356,Elective
613,3356,
613,3356,Data Science Dialogues
615,2208,Step 1: Big Data Hadoop and Spark Developer
615,2208,
615,2208,"Learn about Big Data management of large datasets and processing capabilities. Upon completion of this Big Data Hadoop course, students should have a broad exposure of the integrated landscape of Big Data and Data Science."
615,2208,
615,2208,Step 2: Data Science with Python
615,2208,
615,2208,These courses provide a strong foundation for analytical and statistical concepts so students can become more familiar with programming.
615,2208,
615,2208,Step 3: Tableau Desktop 10
615,2208,
615,2208,"Explore data visualization techniques with Tableau, one of the most popular Business Intelligence tools in the market."
615,2208,
615,2208,Step 4: Machine Learning
615,2208,
615,2208,"This course provides advanced-level training on Machine Learning applications and algorithms. It will give students hands-on experience in multiple, highly sought-after machine learning skills in both supervised and unsupervised learning."
625,953,CS 526: Algorithms
625,953,
625,953,CS 534: Machine Learning
625,953,
625,953,CS 551: Systems Programming
625,953,
625,953,CS 554: Database Systems
626,1949,PREREQUISITES
626,1949,
626,1949,ADVANCED CALCULUS
626,1949,
626,1949,PROGRAMMING LANGUAGE
626,1949,
626,1949,LINEAR/MATRIX ALGEBRA
626,1949,
626,1949,DATABASES & SQL STATISTICS
626,1949,
626,1949,SUMMER II (0 CREDITS)
626,1949,
626,1949,ISOM 660: MATH BOOTCAMP
626,1949,
626,1949,ISOM 662: BUSINESS BOOTCAMP
626,1949,
626,1949,PRE-FALL TERM (2 CREDITS)
626,1949,
626,1949,ISOM 661: TECHNOLOGY BOOTCAMP
626,1949,
626,1949,ISOM 670: BUSINESS STATISTICS
626,1949,
626,1949,SPRING SEMESTER (15 CREDITS)
626,1949,
626,1949,ISOM 671:MANAGING BIG DATA*
626,1949,
626,1949,[ELECTIVE 1]
626,1949,
626,1949,ISOM 676:MACHINE LEARNING II
626,1949,
626,1949,[ELECTIVE 2]
626,1949,
626,1949,ISOM 689:CAPSTONE/EXPERIENTIAL LEARNING
626,1949,
626,1949,ISOM 672:INTRO TO BUSINESS ANALYTICS*
626,1949,
626,1949,ISOM 675: DATA VISUALIZATION
626,1949,
626,1949,ISOM 673: SOCIAL NETWORK ANALYTICS*
626,1949,
626,1949,ISOM 677: DECISION ANALYTICS & OPTIMIZATION
626,1949,
626,1949,ISOM 674: MACHINE LEARNING I
629,588,BA 0500 Business Analytics 1
629,588,
629,588,BA 0505 Python for Business Analytics
629,588,
629,588,BA 0510 Databases for Business Analytics
629,588,
629,588,BA 0540 Business Intelligence
629,588,
629,588,BA 0545 Data Mining
629,588,
629,588,BA 0590 Capstone: Business Analytics Applications
629,588,
629,588,QA 0500 Business Forecasting and Predictive Analytics 1
630,970,CSC 7011 - Computer Engineering
630,970,
630,970,CSC 7013 - Advanced Mathematics for Computer Scientists
630,970,
630,970,CSC 7014 - The Practice of Computer Programming
630,970,
630,970,CSC 7050 - Theory of Computation
630,970,
630,970,CSC 7132 - Operating Systems and Networking
630,970,
630,970,CSC 7400 - Object Oriented Analysis and Design
630,970,
630,970,CSC 8050 - Design and Analysis of Algorithms
630,970,
630,970,CSC 7015 - Introduction to Data Science
630,970,
630,970,"CSC 8008 - Data Exploration, Analytics, and Visualization"
630,970,
630,970,CSC 8015 - Data Mining and Predictive Analytics
630,970,
630,970,CSC 8016 - Machine Learning for Data Science
631,1048,Data Mining and Predictive Analytics ISM 6136
631,1048,
631,1048,Database Management Systems ISM 6217
631,1048,
631,1048,Introduction to Business Analytics and Big Data ISM 6404
631,1048,
631,1048,Advanced Business Analytics ISM 6405
631,1048,
631,1048,Social Media and Web Analytics ISM
631,1048,
631,1048,Data Analysis for Managers QMB 6603
632,2128,SE 5310 Management and Processing of Big Data
632,2128,
632,2128,CSE 5311 Numerical Methods for Data Analytics
632,2128,
632,2128,CSE 5312 Software Engineering for Data Analytics
633,724,CAP 5768 Introduction to Data Science (new course)
633,724,
633,724,CAP 5771 (or COP 5577) Principles of Data Mining
633,724,
633,724,STA 6244 Data Analysis I (or equivalent course)
633,724,
633,724,STA 6247 Data Analysis II (or equivalent course)
