ID,UNIVERSITY,CARNEGIE,DEGREE LEVEL,DEGREE,YEAR STARTED,REMOVE?,URL,CATEGORY,DEGREE RECODED,DATA SCIENCE,DEPARTMENT,DEPARTMENT RECODED,ONLINE,ON CAMPUS,COUNTRY,STATE,CITY,DOCS MADE?,CONTACT EMAIL,CONTACT NAME,ETHICS COURSE,ETHICS REQ,SKILLS,COURSES,MISSION,Notes,,# of COURSES
863,University of Texas at San Antonio,R2,M,Master of Science in Data Analytics,,,https://business.utsa.edu/programs/ms-data-analytics/,Data,Data Analytics,FALSE,College of Business,Business/Management,,,US,TX,San Antonio,T,,,,,T,T,T,,,TRUE
864,Texas Tech University,R1,M,Master of Science in Data Science,2015,,https://www.depts.ttu.edu/rawlsbusiness/graduate/ms/datascience/,Data,Data Science,TRUE,Rawls College of Business Administration,Business/Management,,,US,TX,Lubbock,T,,,,,T,T,T,,,TRUE
868,Towson University,R3,M,Master of Science in Computer Science-Data Science,,,https://www.towson.edu/fcsm/departments/computerinfosci/grad/computersci/,Data,Data Science,TRUE,Department of Computer & Information Sciences,Computer Science,,,US,MD,Towson,T,,,,,T,T,T,,,TRUE
869,Truman State University,M2,C,Data Science Certificate,,,https://go.truman.edu/go/graduate-certificate-in-data-science/,Data,Data Science,TRUE,Institute for Academic Outreach,Other,,,US,MO,Kirksville,T,,,,,F,T,T,,,TRUE
872,Tufts University,R1,M,M.S. in Data Analytics,2019,,https://asegrad.tufts.edu/academics/explore-graduate-programs/data-analytics,Data,Data Analytics,FALSE,Graduate School of Arts and Sciences,Computer Science,,,US,MA,Medford,T,,,,,T,T,T,,,TRUE
873,Tufts University,R1,M,M.S. in Data Science,2019,,https://asegrad.tufts.edu/academics/explore-graduate-programs/data-science#2,Data,Data Science,TRUE,School of Engineering,Engineering (general),,,US,MA,Medford,T,,,,,F,T,T,,,TRUE
874,Tulane University,R1,M,Master of Business Analytics,2018,,https://freemannews.tulane.edu/2017/03/27/freeman-to-launch-new-masters-program-in-business-analytics/,Business,Business Analytics,FALSE,Freeman School of Business,Business/Management,,,US,LA,New Orleans,T,,,,,T,T,T,,,TRUE
875,University of Tulsa,R2,M,M.S. in Data Analytics,2017,,https://business.utulsa.edu/academics/master-science-business-analytics/,Data,Data Analytics,FALSE,Collins College of Business,Business/Management,,,US,OK,Tulsa,T,,,,,F,T,T,,,FALSE
889,University of Utah,R1,C,Certificate in Big Data,,,https://www.cs.utah.edu/bigdata/,Data,Data Analytics,FALSE,School of Computing,Computer Science,,,US,UT,Salt Lake City,T,,,,,T,T,T,,,TRUE
890,University of Utah,R1,D,Doctor of Philosophy in Computing-Data Management and Analysis,,,https://www.cs.utah.edu/graduate/,Data,Data Analytics,FALSE,School of Computing,Computer Science,,,US,UT,Salt Lake City,T,,,,,F,T,F,,,TRUE
891,University of Utah,R1,M,M.S. in Business Analytics,2016,,https://eccles.utah.edu/programs/master-of-science-in-business-analytics/,Business,Business Analytics,FALSE,Eccles School of Business,Business/Management,,,US,UT,Salt Lake City,T,,,,,T,T,T,,,TRUE
893,Utica College,M1,M,Master of Science in Data Science,,,https://programs.online.utica.edu/programs/masters-data-science,Data,Data Science,TRUE,MS in Data Science,Data Science,,,US,NY,Utica,T,,,,,T,T,T,,,TRUE
894,Valparaiso University,R3,C,Certificate in Applied Econometrics and Data Science Foundations Using SAS,,,https://www.valpo.edu/economics/academics/graduate-programs/certificate-in-applied-econometrics-and-data-science-foundations-using-sas/,Business,Data Science,TRUE,Department of Economics,Business/Management,,,US,IN,Valparaiso,T,,,,,T,T,T,,,TRUE
895,Valparaiso University,R3,M,M.S. in Analytics and Modeling,2015,,https://www.valpo.edu/mathematics-statistics/academics/degree-programs/m-s-in-analytics-and-modeling/,Data,Predictive Analytics,FALSE,The Graduate School & Continuing Studies,Interdisciplinary,,,US,IN,Valparaiso,T,,,,,T,T,T,bad url,,TRUE
896,Vanderbilt University Medical Center,R1,D,Doctor of Philosophy in Biomedical Informatics – Data Science,,,https://www.vumc.org/dbmi/curriculum-overview-data-science-track-bmi-phd-program,Bio,Data Science,TRUE,Department of Biomedical Informatics,Health Informatics,,,US,TN,Nashville,T,,,,,T,T,T,,,TRUE
898,University of Vermont,R2,M,Master of Science in Complex Systems and Data Science,,,http://catalogue.uvm.edu/graduate/complexsystemsdatascience/complexsystemsdatasciencems/,Data,Data Science,TRUE,Complex Systems Center,Interdisciplinary,,,US,VT,Burlington,T,,,,,T,T,T,,,TRUE
899,Villanova University,R2,M,Master of Accounting with Data Analytics,,,https://www1.villanova.edu/villanova/business/graduate/specializedprograms/mac.html,Business,Data Analytics,FALSE,School of Business,Business/Management,,,US,PA,Villanova,T,,,,,T,T,T,,,TRUE
901,Virginia Tech,R1,C,Graduate Certificate in Data Analytics,,,https://dac.cs.vt.edu/academics/data-analytics/,Data,Data Analytics,FALSE,Discovery Analytics Center,Interdisciplinary,,,US,VA,Blacksburg,T,,,,,T,T,T,,,TRUE
904,Washington University in St. Louis,R1,M,"Master of Science in Data Analytics & Statistics – Statistics, Optimization & Decision Theory, or Computing",,,https://ese.wustl.edu/graduate/degreeprograms/Pages/ms-data-analytics.aspx,Math,Data Analytics,FALSE,Preston M. Green Electrical & Systems Engineering,Engineering (general),,,US,MO,Saint Louis,T,,,,,T,T,T,,,TRUE
905,University of Washington Tacoma,M1,M,M.S. in Business Analytics,2017,,https://www.tacoma.uw.edu/milgard/msba,Business,Business Analytics,FALSE,Milgard School of Business,Business/Management,,,US,WA,Tacoma,T,,,,,T,T,T,,,TRUE
909,Wayne State University,R1,M,M.S. in Data Science and Business Analytics,2017,,https://engineering.wayne.edu/data-analytics/index.php,Business,Business Analytics,TRUE,College of Engineering and Ilitch School of Business,Interdisciplinary,,,US,MI,Detroit,T,,,,,T,T,T,,,TRUE
911,Wesleyan University,BAS,C,Certificate in Applied Data Science,,,https://www.wesleyan.edu:443/qac/certificate/index.html,Data,Data Science,TRUE,Quantitative Analysis Center,Interdisciplinary,,,US,CT,Middletown,T,,,,,F,T,F,,,TRUE
913,University of West Georgia,R3,C,Post Baccalaureate Certificate in Data Analysis,,,https://www.westga.edu/uwgonline/program_page.php?program_id=206,Data,Data Analytics,FALSE,College of Social Science,Computer Science,,,US,GA,Carrollton,T,,,,,F,T,T,,,TRUE
914,West Virginia University,R1,M,Master of Science in Business Data Analytics,2016,,https://business.wvu.edu/academics/management-information-systems/business-data-analytics,Business,Data Analytics,FALSE,College of Business & Economics,Business/Management,,,US,WV,Morgantown,T,,,,,T,T,T,,,TRUE
916,Western Governors University,M1,M,M.S. in Data Analytics,2016,,https://www.wgu.edu/online-it-degrees/data-analytics-masters-program.html,Data,Data Analytics,FALSE,College of Information Technology,Information,,,US,UT,Salt Lake City,T,,,,,T,T,T,,,TRUE
917,Western Illinois University,M1,M,M.S. in Applied Statistics and Decision Analytics,2016,,http://www.wiu.edu/graduate_studies/programs_of_study/appliedstatistics_profile.php,Math,Applied Statistics,FALSE,College of Business & Technology,Business/Management,,,US,IL,Macomb,T,,,,,T,T,T,,,FALSE
918,Western Kentucky University,R3,C,Certificate in Data Analysis Using SAS,,,https://www.wku.edu/math/1716sascert.php,Data,Data Analytics,FALSE,Department of Mathematics,Mathematics/Statistics,,,US,KY,Bowling Green,T,,,,,T,T,T,,,TRUE
919,Western Michigan University,R2,M,Master of Science in Data Science,,,http://catalog.wmich.edu/preview_program.php?catoid=29&poid=8761&returnto=1232,Data,Data Science,TRUE,Computer Science & Statistics,Mathematics/Statistics,,,US,MI,Kalamazoo,T,,,,,T,T,T,,,TRUE
920,William Paterson University of New Jersey,M1,M,M.S. in Applied Business Analytics,2018,,https://www.wpunj.edu/ccob/departments/marketing-management/ms-in-applied-business-analytics,Business,Business Analytics,FALSE,Cotsakos College of Business,Business/Management,,,US,NJ,Wayne,T,,,,,T,T,T,,,TRUE
921,University of Wisconsin-Madison,R1,M,Master of Science in Data Science,2015,,https://datasciencedegree.wisconsin.edu/,Data,Data Science,TRUE,Department of Mathematics & Statistics,Mathematics/Statistics,,,US,WI,Madison,T,,,,,T,T,T,,,TRUE
922,University of Wisconsin-Madison,R1,M,Master of Science in Biomedical Data Science,,,https://biostat.wiscweb.wisc.edu/education/ms-bds/,Bio,Data Science,TRUE,School of Medicine & Public Health Department of Biostatistics & Medical Informatics,Health Informatics,,,US,WI,Madison,T,,,,,T,T,T,,,FALSE
923,Wittenberg University,BAS,M,M.S. in Analytics,2016,,https://www.wittenberg.edu/academics/gps/analytics,Data,Other,FALSE,School of Community Education,Other,,,US,OH,Springfield,T,,,,,T,T,T,,,TRUE
924,Wright State University,R2,C,Graduate Certificate in Big and Smart Data Sciences,,,https://catalog.wright.edu/preview_program.php?poid=6002&catoid=9,Data,Data Science,TRUE,Engineering and Computer Science,Engineering (general),,,US,OH,Dayton,T,,,,,T,T,T,,,FALSE
925,Xavier University,M1,M,M.S. in Customer Analytics,2015,,https://www.xavier.edu/customer-analytics-program/,Business,Business Analytics,FALSE,Williams College of Business,Business/Management,,,US,OH,Cincinnati,T,,,,,T,T,T,,,FALSE
926,Yale University,R1,D,Doctor of Philosophy in Statistics and Data Science,,,https://statistics.yale.edu/academics/graduate-programs,Math,Data Science,TRUE,Department of Statistics and Data Science,Data Science,,,US,CT,New Haven,T,,,,,T,T,T,,,TRUE
927,Yeshiva University,R2,M,M.S. in Data Analytics and Visualization,2018,,https://www.yu.edu/katz/programs/graduate/data-analytics-and-visualization,Communication,Data Analytics,FALSE,Katz School of Graduate and Professional Studies,Interdisciplinary,,,US,NY,New York,T,,,,,T,T,T,,,TRUE
928,American University,R2,M,Master of Science in Analytics,,,https://www.american.edu/kogod/graduate/analytics/,Business,Business Analytics,FALSE,Kogod School of Business,Business/Management,,,,DC,"Washington, DC",T,,,,,T,T,T,,,TRUE
930,Arizona State University,R2,M,Master of Accountancy - Data and Analytics Track,,,https://wpcarey.asu.edu/masters-programs/accounting/data-analytics-track,Business,Business Intelligence,FALSE,W. P. Carey School of Business,Business/Management,,,,AZ,Tempe,T,,,,,T,T,T,,,TRUE
931,Auburn University,R1,M,Duel Degree Option: Master of Business Administration Online/ Master of Science in Information Systems,,,http://harbert.auburn.edu/academics/online-programs/master-of-science-information-systems-online/index.php,Business,Business Analytics,FALSE,Raymond J. Harbert College of Business,Business/Management,,,,AL,Auburn,T,,,,,F,T,T,,,TRUE
932,Austin Peay State University,M1,C,Data Science Certificate,,,http://catalog.apsu.edu/preview_program.php?catoid=23&poid=5309&returnto=933,Data,Data Science,TRUE,College of Graduate Studies Programs and Degrees,Other,,,,TN,Clarksville,T,,,,,F,T,T,,,TRUE
934,Bellarmine University,R3,M,Master of Science in Analytics,,,https://www.bellarmine.edu/business/graduate/master-of-business-administration/analytics-concentration/,Data,Other,FALSE, Bellarmine University’s Institute for Advanced Analytics,Mathematics/Statistics,,,,KY,Louisville,T,,,,,T,T,T,,,FALSE
935,Bentley University,M1,M,Emerging Leaders MBA – Business Analytics,,,https://www.bentley.edu/academics/graduate-programs/mba,Business,Business Intelligence,FALSE,Bentley University Graduate School of Business,Business/Management,,,,MA,Waltham,T,,,,,T,T,T,,,TRUE
937,Bethel University,R3,B,Mathematics and Data Science (B.S.),,,https://www.bethel.edu/undergrad/academics/math-cs/majors-minors/mathematics-data-science,Math,Applied Statistics,TRUE,Bethel University Department of Math and statistice,Mathematics/Statistics,,,,MN,Arden Hills,T,,,,,T,T,T,,,TRUE
938,Boise State University,R2,D,PhD in Computing – Data Science Concentration,,,https://www.boisestate.edu/computing/data-science/,Data,Data Science,TRUE,College of engineering,Computer Science,,,,ID,Boise,T,,,,,F,T,T,,,TRUE
940,Boston University,R1,C,Applied Business Analytics Graduate Certificate,,,https://www.bu.edu/dbin/met/landing-pages/?page=aba&utm_campaign=ABA&utm_medium=website&utm_source=mastersindatascience.org,Business,Business Analytics,FALSE,Questrom School of Business,Business/Management,,,,MA,Boston,T,,,,,T,T,T,,,TRUE
943,Brigham Young University,R2,B,Data Science Major/Minor,,,http://www.byui.edu/mathematics/student-resources/data-science,Data,Data Science,TRUE,Department of Mathematics,Mathematics/Statistics,,,,ID,Rexburg,T,,,,,T,T,T,,,TRUE
944,Brigham Young University,R2,c,Data Science Certificate,,,http://www.byui.edu/mathematics/student-resources/data-science,Data,Data Science,TRUE,Department of Mathematics,Data Science,,,,ID,Rexburg,T,,,,,T,T,T,,,TRUE
946,Brown University,R1,M,Master’s Program in Data Science,,,https://www.brown.edu/initiatives/data-science/masters-degree,Data,Data Science,TRUE,Data Science,Data Science,,,,RI,Providence,T,,,,,F,T,T,,,TRUE
948,Brown University,R1,M,Master of Arts in Biostatistics,,,https://www.brown.edu/academics/public-health/biostats/academics/masters-program,Bio,Health Informatics ,FALSE,Center for Statistical Sciences ,Mathematics/Statistics,,,,RI,Providence,T,,,,,T,T,T,,,FALSE
949,Bryant University,M2,M,MBA – Business Analytics Specialization,,,https://gradschool.bryant.edu/academic-programs/two-year-mba-program,Business,Business Analytics,FALSE,Graduate college of Business,Business/Management,,,,RI,Smithfield,T,,,,,T,T,T,,,TRUE
950,Bryant University,M2,C,Graduate Certificate in Business Analytics,,,https://gradschool.bryant.edu/academic-programs/graduate-certificate-business-analytics,Business,Business Analytics,FALSE,Graduate college of Business,Business/Management,,,,RI,Smithfield,T,,,,,T,T,T,,,TRUE
951,California Baptist University,M1,M,"Data Science and Knowledge Engineering, M.S.",,,https://calbaptist.edu/programs/master-of-science-data-science-and-knowledge-engineering/,Data,Data Science,TRUE,Department of Arts and Science,Other,,,,CA,Riverside,T,,,,,T,T,T,,,FALSE
953,California Polytechnic State University,M1,M,Master of Science in Business Analytics,,,http://www.catalog.calpoly.edu/collegesandprograms/orfaleacollegeofbusiness/msbusinessanalytics/,Business,Business Analytics,FALSE,Orfalea College of Business,Business/Management,,,,CA,San Luis Obispo,T,,,,,T,T,T,,,FALSE
955,California University of Pennsylvania,M1,B,Bachelor of Science in Statistics and Data Science,,,https://www.calu.edu/academics/undergraduate/bachelors/data-science/index.aspx,Math,Applied Statistics,TRUE,"Department of Math, Computer Science and Information Systems",Mathematics/Statistics,,,,PA,California,T,,,,,T,T,T,,,TRUE
956,California University of Pennsylvania,M1,C,SAS Data Science Certificate Program – Undergraduate,,,https://www.calu.edu/academics/undergraduate/certificate/sas-data-certificate/index.aspx,Data,Data Science,TRUE,"Department of Math, Computer Science and Information Systems",Mathematics/Statistics,,,,PA,California,T,,,,,T,T,T,,,TRUE
958,City College of New York,NA,M,Master’s Program in Data Science and Engineering,,,https://www.ccny.cuny.edu/dse,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,,NY,New York,T,,,,,T,T,T,,,TRUE
961,Claremont Graduate University,R2,M,Masters of Science in Information Systems & Technology: Concentration in Data Science & Analytics,,,https://www.cgu.edu/academics/program/information-systems-technology-online/,Data,Data Analytics,TRUE,Center for Information Systems and Technology,Information,,,,CA,Claremont,T,,,,,T,T,T,,,FALSE
963,Clemson University,R1,M,MBA in Business Analytics,,,https://www.clemson.edu/business/departments/mba/academics/analytics/index.html,Business,Business Analytics,FALSE,Department of Science and Department of Business,Interdisciplinary,,,,SC,Clemson,T,,,,,T,T,T,,,TRUE
964,Clemson University / Medical University of South Carolina (MUSC) – Joint Program,R1,D,Doctor of Philosophy in Biomedical Data Science and Informatics – Clemson,,,https://www.cs.clemson.edu/bdsi/,Bio,Health Analytics,TRUE,Public Health and School of Computing ,Interdisciplinary,,,,SC,Clemson & Charleston,T,,,,,T,T,T,,,TRUE
965,College of Charleston,M1,M,Master’s in Data Science and Analytics,,,http://datascience.cofc.edu/,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,,SC,Charleston,T,,,,,T,T,T,,,TRUE
966,College of DuPage,AC,C,Foundations of Data Science Certificate,,,http://datascience.cofc.edu/graduate/,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,,IL,Glen Ellyn,T,,,,,T,T,T,,,TRUE
967,Colorado State University,R1,B,Data Science Major,,,https://www.natsci.colostate.edu/data-science/,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,,CO,Fort Collins,T,,,,,T,T,T,,,TRUE
